t,X,Y,Z
71.363,564,422,0.9106014
71.395,566,421,0.9089221
71.431,568,419,0.907782
71.464,569,418,0.9071057
71.497,572,418,0.90313
71.531,573,418,0.9028479
71.564,571,415,0.906997
71.595,572,415,0.9085158
71.631,573,414,0.9111248
71.664,573,414,0.9139024
71.695,573,413,0.9169263
71.732,573,412,0.9198173
71.764,577,413,0.9232383
71.792,576,412,0.9262819
71.84,577,413,0.9276604
71.864,578,414,0.9286739
71.897,582,415,0.9324091
71.932,584,415,0.9345394
71.967,585,415,0.9364646
71.998,586,415,0.9382432
72.033,588,415,0.9398947
72.063,589,415,0.9414682
72.096,590,415,0.9430109
72.132,590,415,0.9446106
72.163,591,415,0.9463735
72.198,592,415,0.9481703
72.233,593,415,0.9500223
72.264,591,416,0.9518799
72.295,589,417,0.9537994
72.332,588,418,0.9561712
72.363,586,419,0.9587536
72.4,585,421,0.9614022
72.433,585,422,0.9633013
72.464,584,423,0.9654659
72.497,583,424,0.9680583
72.529,582,424,0.9711329
72.56,582,425,0.9745375
72.597,581,426,0.9784517
72.63,581,426,0.982804
72.661,581,428,0.9872015
72.698,579,429,0.9916822
72.73,579,430,0.9964625
72.762,579,431,1.001581
72.797,579,432,1.007156
72.83,579,433,1.013179
72.861,578,434,1.024275
72.898,576,435,1.035913
72.929,575,435,1.048192
72.962,572,436,1.061023
72.997,573,432,1.088542
73.031,575,429,1.105056
73.061,574,425,1.122407
73.097,572,420,1.139496
73.128,570,417,1.154054
73.161,567,414,1.165893
73.197,566,411,1.175643
73.229,566,409,1.183975
73.259,565,409,1.189504
73.296,564,408,1.197511
73.328,563,408,1.202716
73.36,563,407,1.211313
73.396,562,406,1.217113
73.429,562,407,1.223194
73.462,563,407,1.229467
73.496,563,407,1.236015
73.529,564,407,1.243193
73.559,565,407,1.250885
73.601,566,407,1.2589
73.639,568,406,1.268153
73.668,569,406,1.276315
73.699,571,405,1.283352
73.736,574,407,1.290515
73.766,578,408,1.296164
73.8,580,408,1.300477
73.83,581,409,1.303769
73.864,583,410,1.306173
73.898,584,410,1.308597
73.932,584,409,1.310497
73.964,584,408,1.313377
73.997,585,408,1.314511
74.03,585,406,1.316738
74.065,585,404,1.318577
74.097,585,402,1.32006
74.131,585,401,1.320871
74.166,585,400,1.321432
74.199,585,400,1.321783
74.23,586,401,1.320484
74.264,587,403,1.319008
74.296,588,405,1.317387
74.331,588,406,1.315565
74.365,589,408,1.313534
74.398,589,409,1.311266
74.433,589,410,1.30856
74.464,590,412,1.305138
74.499,590,413,1.300725
74.532,591,415,1.295127
74.564,591,417,1.288284
74.598,591,418,1.276865
74.63,593,419,1.266349
74.664,593,421,1.256057
74.698,593,422,1.245648
74.728,592,423,1.233675
74.767,591,423,1.221231
74.796,591,423,1.210512
74.833,590,423,1.199983
74.863,589,421,1.18941
74.895,585,418,1.179031
74.931,582,417,1.170036
74.963,581,414,1.16354
74.997,580,411,1.157929
75.031,579,408,1.151669
75.063,578,405,1.145898
75.095,574,400,1.139975
75.131,568,396,1.137115
75.163,563,394,1.13489
75.195,558,392,1.13241
75.231,553,392,1.129435
75.264,548,388,1.122217
75.296,543,388,1.117487
75.331,540,388,1.113154
75.363,536,388,1.108356
75.396,533,388,1.103118
75.443,535,391,1.093493
75.463,539,393,1.084297
75.497,544,397,1.070443
75.531,548,398,1.062472
75.564,551,399,1.055113
75.596,552,400,1.048067
75.631,554,401,1.041316
75.664,557,407,1.028772
75.696,559,413,1.017112
75.732,561,418,1.006867
75.763,568,421,1.000834
75.795,576,422,0.9963341
75.831,581,423,0.9929923
75.863,584,426,0.9866704
75.896,585,429,0.9810409
75.932,584,432,0.9757993
75.964,584,435,0.9683211
75.995,583,439,0.9619471
76.041,583,442,0.958297
76.065,582,444,0.9541116
76.1,572,447,0.9559246
76.134,554,452,0.9624487
76.166,541,455,0.9685242
76.2,538,455,0.9692431
76.233,539,457,0.9693676
76.266,540,458,0.9692361
76.301,534,446,0.9754581
76.333,527,433,0.9812302
76.365,522,422,0.9867553
76.401,517,413,0.991805
76.434,514,405,0.9965432
76.466,512,398,1.000952
76.502,511,393,1.004941
76.535,510,389,1.008272
76.566,511,387,1.011116
76.601,512,386,1.013422
76.634,518,386,1.016257
76.666,521,385,1.018804
76.701,526,386,1.021025
76.735,529,386,1.023221
76.767,533,386,1.025077
76.799,536,387,1.026892
76.832,541,387,1.029776
76.864,545,388,1.032514
76.909,548,389,1.035174
76.935,551,389,1.037496
76.966,550,389,1.042276
77.002,548,389,1.046977
77.039,546,389,1.051407
77.066,543,389,1.055435
77.102,542,390,1.058985
77.133,539,390,1.062354
77.166,537,390,1.065007
77.202,534,390,1.067136
77.234,533,390,1.0688
77.266,530,389,1.071187
77.301,527,387,1.073504
77.333,525,385,1.075641
77.369,523,384,1.077558
77.403,522,383,1.078109
77.434,524,382,1.071417
77.468,527,382,1.064393
77.501,529,382,1.057712
77.532,546,379,1.029018
77.566,549,379,1.023909
77.599,550,378,1.018351
77.631,549,377,1.014186
77.666,549,377,1.010489
77.698,546,376,1.010847
77.731,547,376,1.009523
77.766,547,376,1.005501
77.798,548,377,1.004806
77.831,549,378,1.004506
77.867,550,379,1.004041
77.9,552,381,1.003014
77.932,553,382,0.997067
77.967,556,386,0.9942654
77.999,558,390,0.9918457
78.032,560,392,0.9877433
78.074,561,392,0.9834157
78.104,561,393,0.9790817
78.136,562,394,0.9754311
78.171,563,396,0.9720133
78.203,564,397,0.9686958
78.239,564,398,0.9654585
78.272,565,399,0.9620293
78.303,565,400,0.958441
78.338,566,400,0.9546483
78.371,566,402,0.9507477
78.406,566,403,0.9466861
78.438,566,404,0.9426391
78.471,566,405,0.9375088
78.506,566,406,0.9326366
78.542,566,407,0.9280457
78.576,568,408,0.9234709
78.605,568,409,0.9194475
78.637,568,409,0.9153247
78.668,568,409,0.9113601
78.7,568,410,0.9078482
78.739,569,411,0.9044868
78.768,569,412,0.9022967
78.8,569,413,0.9006931
78.837,569,414,0.8991762
78.868,569,415,0.8980963
78.9,569,416,0.8966935
78.937,569,421,0.8938811
78.968,569,426,0.8914761
79,570,427,0.89033
79.037,570,429,0.8895883
79.068,570,430,0.8890694
79.1,570,430,0.8887545
79.138,570,430,0.8885512
79.168,570,431,0.8884175
79.2,570,431,0.8883325
79.238,570,431,0.8882898
79.268,570,431,0.8882815
79.3,570,431,0.8882989
79.336,570,4
