t,X,Y,Z
110.775,417,259,0.9086093
110.814,423,250,0.9200507
110.843,427,243,0.9288954
110.875,431,238,0.9352173
110.911,434,236,0.9393232
110.946,436,234,0.9415038
110.98,438,233,0.9423861
111.012,439,232,0.9419816
111.043,439,231,0.9406084
111.08,438,231,0.9388227
111.112,436,229,0.9369636
111.144,433,229,0.9349619
111.181,426,227,0.9319341
111.211,418,225,0.9271174
111.243,403,227,0.9178174
111.279,386,231,0.9082863
111.312,358,239,0.8877857
111.343,343,243,0.8698192
111.386,329,264,0.8576762
111.413,312,292,0.8358537
111.445,303,314,0.8211669
111.481,297,323,0.8091739
111.514,328,363,0.8216441
111.545,347,386,0.8275872
111.581,365,400,0.8330201
111.615,399,408,0.881397
111.645,417,409,0.9067442
111.682,419,433,0.8981977
111.715,404,457,0.8838546
111.749,415,370,0.8685606
111.781,423,316,0.8677469
111.815,429,283,0.8721823
111.846,434,263,0.8779247
111.881,437,250,0.8832479
111.917,439,243,0.8876701
111.945,441,238,0.8913434
111.983,442,236,0.8942226
112.015,443,237,0.8952007
112.045,442,246,0.8898829
112.081,441,256,0.8808103
112.113,440,272,0.8678359
112.148,451,307,0.8746571
112.183,459,339,0.8858014
112.215,452,385,0.9270462
112.248,449,408,0.9485598
112.282,447,420,0.9605899
112.315,445,427,0.9675329
112.348,443,431,0.9697676
112.381,442,432,0.9697209
112.413,441,432,0.9689856
112.451,440,430,0.9676388
112.481,433,405,0.9481209
112.514,424,344,0.8973904
112.552,417,305,0.8788597
112.581,414,280,0.8730661
112.616,411,264,0.8734309
112.648,410,253,0.8771492
112.68,409,246,0.8829092
112.711,409,241,0.8891323
112.748,409,238,0.8950412
112.78,409,238,0.8993842
112.812,410,238,0.9009599
112.854,411,243,0.8973339
112.882,413,256,0.884329
112.915,415,273,0.8867636
112.95,431,335,0.9112003
112.985,439,375,0.9311002
113.014,442,391,0.9394335
113.052,442,403,0.9242174
113.082,439,408,0.9218386
113.111,435,411,0.9195875
113.156,431,410,0.9179525
113.182,427,407,0.9169319
113.212,425,402,0.9164662
113.248,403,382,0.9231632
113.28,393,370,0.927016
113.316,388,360,0.9304171
113.349,382,346,0.9389459
113.379,379,290,0.9297696
113.415,382,249,0.9284916
113.448,389,225,0.9298488
113.481,400,207,0.9332507
113.516,416,195,0.9349434
113.547,434,193,0.9381893
113.581,451,195,0.9424827
113.615,468,197,0.9491737
113.648,482,200,0.9556493
113.68,492,203,0.9611769
113.715,500,207,0.9655814
113.747,505,210,0.9687698
113.779,509,212,0.9709189
113.816,511,212,0.9720357
113.849,512,213,0.9721879
113.879,513,214,0.9696956
113.915,510,214,0.9615931
113.949,498,212,0.9471439
113.98,477,212,0.927645
114.017,452,213,0.9075516
114.047,426,216,0.8922509
114.08,400,221,0.8814257
114.115,381,228,0.8755305
114.148,363,238,0.8738081
114.181,344,250,0.8774835
114.215,334,258,0.8783739
114.247,328,266,0.8803291
114.279,332,277,0.8855044
114.317,331,282,0.8865305
114.35,327,283,0.8798633
114.381,333,285,0.8773242
114.415,345,286,0.8733979
114.447,360,284,0.8688133
114.48,382,280,0.8634594
114.516,408,274,0.8592478
114.547,434,268,0.858736
114.579,455,264,0.8613992
114.615,474,260,0.8666545
114.65,488,257,0.8728047
114.685,498,256,0.8785158
114.715,505,256,0.883038
114.747,510,256,0.8863498
114.784,512,256,0.8884276
114.818,512,258,0.8895983
114.85,509,261,0.8888533
114.883,499,267,0.8839481
114.915,487,275,0.8765752
114.948,471,289,0.8661125
114.984,460,296,0.8508089
115.016,440,316,0.8416631
115.047,427,331,0.8363937
115.083,418,341,0.8333381
115.115,413,346,0.8314432
115.15,409,349,0.8305802
115.185,405,344,0.8326764
115.215,401,334,0.8377625
115.248,399,316,0.8504952
115.283,396,291,0.869839
115.317,394,267,0.8908354
115.349,394,244,0.9162105
115.384,395,227,0.9387735
115.415,397,215,0.959214
115.447,401,211,0.9757026
115.484,405,209,0.9891695
115.518,407,206,1.000679
115.547,412,204,1.010756
115.584,416,202,1.01928
115.616,424,200,1.025389
115.648,432,199,1.028366
115.685,439,200,1.026659
115.715,445,201,1.021173
115.747,449,203,1.010868
115.785,450,204,0.9942258
115.817,448,207,0.9720375
115.853,436,211,0.946712
115.883,423,214,0.9243033
115.915,402,221,0.9041778
115.954,381,227,0.8900182
115.985,360,237,0.8827761
116.019,342,246,0.8799998
116.055,329,253,0.8791607
116.084,324,257,0.8775664
116.115,318,261,0.8768093
116.159,313,265,0.877543
116.186,311,268,0.8777705
116.217,310,271,0.8774932
116.252,313,274,0.8764892
116.285,319,275,0.874003
116.316,329,276,0.8702075
116.357,345,276,0.8655079
116.384,360,276,0.8615093
116.416,379,276,0.8589832
116.452,398,275,0.8581747
116.484,414,275,0.859212
116.516,427,274,0.8611902
116.552,436,274,0.8634623
116.584,444,274,0.8654622
116.616,447,274,0.8670465
116.652,450,274,0.8681396
116.686,452,274,0.8686574
116.716,453,272,0.8646132
116.753,453,272,0.8633215
116.784,452,273,0.8606789
116.817,449,275,0.8579254
116.852,444,278,0.854259
116.883,440,282,0.851243
116.916,436,288,0.8490842
116.955,433,293,0.8476469
116.986,430,298,0.8466049
117.016,428,301,0.84589
117.053,427,304,0.8452994
117.083,426,307,0.8447558
117.119,425,308,0.8441304
117.152,425,310,0.8434295
117.184,428,320,0.8438919
117.219,434,324,0.8365461
117.253,432,328,0.8383479
117.285,436,353,0.8462161
117.32,440,371,0.8502774
117.354,442,385,0.8526993
117.384,443,395,0.8538051
117.421,443,403,0.8530672
117.452,436,404,0.8491189
117.485,421,361,0.8755543
117.52,418,349,0.8840817
117.552,416,343,0.8851111
117.585,409,323,0.8890875
117.619,394,316,0.9018785
117.653,395,316,0.8945141
117.684,345,314,0.8882402
117.719,340,305,0.8771062
117.75,337,295,0.8685939
117.781,337,281,0.8630346
